"unique_ter_id","transect","nvisits","sp_name","sp_english","sp_code","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"BE24_T_2_Syatri","be24",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,3.80228426873684,63.51,18.6062870025635,54.2525950241089,-739.863679201603,-2259.12549101114,0.561937415897846,0.840342187732458,0.587146934494376
"BE24_T_2_Tumeru","be24",1,"Turdus merula","Common Blackbird","Tumeru",328.618152141571,63.8085377407074,9.79,18.4939575195312,53.0435349273682,-741.794662688971,1693.1676583004,0.168714193128835,0.579629687219858,0.377947627678514
"BE24_T_3_Cacard","be24",1,"Carduelis carduelis","European Goldfinch","Cacard",162.165932163596,45.9815277457237,5.35,19.7280332565308,48.4058422851562,-72.5626535773277,530.701616055071,0.276245850076666,0.654745312333107,0.423313294611871
"BE24_T_3_Cebrac","be24",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",262.20742226392,66.1267043685913,4.72,18.6062870025635,46.9031597518921,0.852196865081787,502.861009438038,0.255034170623649,0.631065625250339,0.388911116831005
"BE24_T_3_Chchlo","be24",1,"Chloris chloris","European greenfinch","Chchlo",66.2997674196959,31.8569304823875,32.46,18.6062870025635,53.2067566299438,-248.2163857162,78.5983757221699,0.332133802272729,0.685642188638449,0.506149999797344
"BE24_T_3_Cocorn","be24",2,"Corvus corone","Hooded Crow","Cocorn",53.3265699595213,46.3855585101247,27.35,19.5621570587158,60.3371811294556,841.827352055311,397.703415817171,0.262251774736906,0.632189062982798,0.402707271333784
"BE24_T_3_Copalu","be24",1,"Columba palumbus","Common Wood Pigeon","Copalu",148.852500736713,48.9831444644928,23.87,18.6210193634033,57.9182704162598,-951.361313512921,1577.41359329224,0.19232235195399,0.592815626487136,0.447990213558078
"BE24_T_3_Frcoel","be24",1,"Fringilla coelebs","Common Chaffinch","Frcoel",0,4.18805393517017,53.56,19.852502822876,54.1991119766235,-692.63192469269,-1691.24917320311,0.52568440310657,0.808871874213219,0.58777681093663
"BE24_T_3_Pacaer","be24",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",91.3027011603117,8.68826926283538,71.34,19.2444637298584,59.9179975128174,-747.947974348068,-1806.42959686279,0.53704636894865,0.816507812589407,0.609432532340288
"BE24_T_3_Pamajo","be24",2,"Parus major","Great Tit","Pamajo",173.199869453907,65.9222009992599,10.44,18.3668956756592,61.9266087722778,-453.876657352448,1586.57104310513,0.163074237922556,0.579862499982119,0.381840836107731
"BE24_T_3_Phochr","be24",1,"Phoenicurus ochruros","Black Redstart","Phochr",187.949981369078,45.6060956859589,16.32,18.6062870025635,49.606971206665,-2.25575110733509,711.996001024246,0.246919582603732,0.635839063301682,0.474209638424218
"BE24_T_3_Phphoe","be24",2,"Phoenicurus phoenicurus","Common Redstart","Phphoe",217.867632798851,64.7968818950653,7.48,21.5341920852661,47.3835057830811,-561.445107054114,1730.81082446098,0.147486852168804,0.574876562952995,0.364955497123301
"BE24_T_3_Sieuro","be24",2,"Sitta europaea","Eurasian Nuthatch","Sieuro",172.850118368864,25.9209303236008,40.62,19.852502822876,52.0518504714966,-1017.29256276906,-48.2327637505531,0.36550642631657,0.715901562869549,0.483049921952188
"BE24_T_3_Stvulg","be24",1,"Sturnus vulgaris","Common Starling","Stvulg",262.20742226392,66.1267043685913,4.72,18.6062870025635,46.9031597518921,0.852196865081787,502.861009438038,0.255034170623649,0.631065625250339,0.388911116831005
"BE24_T_3_Syatri","be24",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,3.80228426873684,63.51,18.6062870025635,54.2525950241089,-739.863679201603,-2259.12549101114,0.561937415897846,0.840342187732458,0.587146934494376
"BE24_T_3_Tumeru","be24",1,"Turdus merula","Common Blackbird","Tumeru",328.618152141571,63.8085377407074,9.79,18.4939575195312,53.0435349273682,-741.794662688971,1693.1676583004,0.168714193128835,0.579629687219858,0.377947627678514
"BE24_T_4_Cacard","be24",1,"Carduelis carduelis","European Goldfinch","Cacard",158.695078324294,44.4852896690369,16.28,19.355541229248,49.5430056762695,-209.881550192237,899.184191269986,0.233627742921817,0.620026563555002,0.384569388218224
"BE24_T_4_Cebrac","be24",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",217.867632798851,64.7968818950653,7.48,21.5341920852661,47.3835057830811,-561.445107054114,1730.81082446098,0.147486852168804,0.574876562952995,0.364955497123301
"BE24_T_4_Chchlo","be24",1,"Chloris chloris","European greenfinch","Chchlo",230.112357676029,34.6207557618618,31.81,20.0519323348999,47.9582499313355,-275.827562996894,1164.37672453821,0.236856141523313,0.627439063042402,0.413285638578236
"BE24_T_4_Cocorn","be24",1,"Corvus corone","Hooded Crow","Cocorn",0,3.80228426873684,63.51,18.6062870025635,54.2525950241089,-739.863679201603,-2259.12549101114,0.561937415897846,0.840342187732458,0.587146934494376
"BE24_T_4_Copalu","be24",1,"Columba palumbus","Common Wood Pigeon","Copalu",0,7.9775844271481,65.16,18.6062870025635,56.0524984359741,-775.155513417721,-1414.71841848493,0.510203622877598,0.802023437172175,0.557604299373925
"BE24_T_4_Pacaer","be24",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",0,1.26019230648875,59.3,18.9059886932373,56.7236970901489,-216.612298204899,-2560.59243172318,0.570966418385506,0.837628125846386,0.630194600149989
"BE24_T_4_Pamajo","be24",1,"Parus major","Great Tit","Pamajo",194.171028137207,94.4709412002563,0,18.4939575195312,69.8744359970093,391.546137304902,2862.69389565468,-0.0154870797817057,0.461765625476837,0.549003322534263
"BE24_T_4_Phochr","be24",1,"Phoenicurus ochruros","Black Redstart","Phochr",38.0184668712318,90.2320342254639,0,20.0519323348999,51.2628058242798,2103.0845256187,2742.42119872689,-0.0156047116825357,0.467107813209295,0.488518733419478
"BE24_T_4_Stvulg","be24",1,"Sturnus vulgaris","Common Starling","Stvulg",118.812419645488,76.1620795249939,3.13,18.9059886932373,49.7516159820557,254.403981368542,1964.94150289536,0.0946131888790114,0.537364062219858,0.509907987117767
"BE24_T_4_Syatri","be24",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",66.2997674196959,31.8569304823875,32.46,18.6062870025635,53.2067566299438,-248.2163857162,78.5983757221699,0.332133802272729,0.685642188638449,0.506149999797344
"BE24_T_4_Tumeru","be24",1,"Turdus merula","Common Blackbird","Tumeru",315.067401766777,78.9957602500915,3.39,18.6210193634033,72.1478592300415,-312.136928465366,2440.90912743568,0.0543065536121139,0.500284375101328,0.437257426679134
"BE24_T_5_Cacard","be24",1,"Carduelis carduelis","European Goldfinch","Cacard",21.2199753187597,86.3229825973511,2.13,19.355541229248,55.9177920532227,1661.71056480169,2879.0413390255,-0.0196842873285641,0.464073437526822,0.582770901247859
"BE24_T_5_Cebrac","be24",2,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",301.691712290049,48.5989334583282,22.97,19.852502822876,48.1136654281616,-929.829263706207,1154.63172725439,0.211240449706529,0.601978124007583,0.406687235087156
"BE24_T_5_Chchlo","be24",2,"Chloris chloris","European greenfinch","Chchlo",4.73902692832053,77.2076815605164,4.43,19.355541229248,57.0599967193603,2172.05598123431,1656.34424756331,0.0526943611048046,0.503787500634789,0.537287024892867
"BE24_T_5_Cocorn","be24",1,"Corvus corone","Hooded Crow","Cocorn",252.590413942933,46.3459503269196,20.24,20.0143466949463,47.9209741210937,-155.660848588012,907.079325478077,0.238394559544249,0.622831250280142,0.374761206395924
"BE24_T_5_Copalu","be24",1,"Columba palumbus","Common Wood Pigeon","Copalu",262.20742226392,66.1267043685913,4.72,18.6062870025635,46.9031597518921,0.852196865081787,502.861009438038,0.255034170623649,0.631065625250339,0.388911116831005
"BE24_T_5_Pacaer","be24",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",101.681024042889,33.6733636793494,27.79,20.0143466949463,54.4726533126831,-50.7623897653818,974.464985213652,0.236810825421271,0.621290625482798,0.38773070378229
"BE24_T_5_Pamajo","be24",1,"Parus major","Great Tit","Pamajo",315.067401766777,78.9957602500915,3.39,18.6210193634033,72.1478592300415,-312.136928465366,2440.90912743568,0.0543065536121139,0.500284375101328,0.437257426679134
"BE24_T_5_Stvulg","be24",1,"Sturnus vulgaris","Common Starling","Stvulg",158.695078324294,44.4852896690369,16.28,19.355541229248,49.5430056762695,-209.881550192237,899.184191269986,0.233627742921817,0.620026563555002,0.384569388218224
"BE24_T_5_Syatri","be24",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",158.695078324294,44.4852896690369,16.28,19.355541229248,49.5430056762695,-209.881550192237,899.184191269986,0.233627742921817,0.620026563555002,0.384569388218224
"BE24_T_5_Tumeru","be24",1,"Turdus merula","Common Blackbird","Tumeru",102.414072290063,17.5985541887581,54.85,18.7679237365723,56.9587996673584,-729.01119641874,-676.657476453781,0.427879800089868,0.745920312255621,0.536592444702983
"BE24_T_6_Cacard","be24",1,"Carduelis carduelis","European Goldfinch","Cacard",38.0184668712318,90.2320342254639,0,20.0519323348999,51.2628058242798,2103.0845256187,2742.42119872689,-0.0156047116825357,0.467107813209295,0.488518733419478
"BE24_T_6_Cocorn","be24",1,"Corvus corone","Hooded Crow","Cocorn",107.089863836765,87.895337562561,0,19.1311836242676,64.2496615600586,805.370968718529,2411.2230986023,0.043765207532706,0.500584374517202,0.405326804667711
"BE24_T_6_Copalu","be24",1,"Columba palumbus","Common Wood Pigeon","Copalu",158.695078324294,44.4852896690369,16.28,19.355541229248,49.5430056762695,-209.881550192237,899.184191269986,0.233627742921817,0.620026563555002,0.384569388218224
"BE24_T_6_Pacaer","be24",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",134.95769193396,22.819794023782,46.08,20.366361618042,50.6303402328491,-471.421629042029,1.79626093864441,0.363780922557344,0.697810937464237,0.46888594519347
"BE24_T_6_Pamajo","be24",1,"Parus major","Great Tit","Pamajo",102.414072290063,17.5985541887581,54.85,18.7679237365723,56.9587996673584,-729.01119641874,-676.657476453781,0.427879800089868,0.745920312255621,0.536592444702983
"BE24_T_6_Stvulg","be24",1,"Sturnus vulgaris","Common Starling","Stvulg",201.687727302313,72.3656720542908,3.09,18.6062870025635,49.3686036682129,-607.630003071725,1280.84870147705,0.176824284758623,0.590934375971556,0.363282175138593
"BE24_T_6_Syatri","be24",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",127.382361069322,74.3466053915024,3.32,19.1311836242676,63.2752018737793,-292.449289317131,2216.78528049409,0.0869833025778644,0.527625000476837,0.442004950903356
"BE24_T_6_Tumeru","be24",1,"Turdus merula","Common Blackbird","Tumeru",91.3027011603117,8.68826926283538,71.34,19.2444637298584,59.9179975128174,-747.947974348068,-1806.42959686279,0.53704636894865,0.816507812589407,0.609432532340288
"BE24_T_7_Cocorn","be24",2,"Corvus corone","Hooded Crow","Cocorn",158.695078324294,44.4852896690369,16.28,19.355541229248,49.5430056762695,-209.881550192237,899.184191269986,0.233627742921817,0.620026563555002,0.384569388218224
"BE24_T_7_Copalu","be24",2,"Columba palumbus","Common Wood Pigeon","Copalu",4.73902692832053,77.2076815605164,4.43,19.355541229248,57.0599967193603,2172.05598123431,1656.34424756331,0.0526943611048046,0.503787500634789,0.537287024892867
"BE24_T_7_Pacaer","be24",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",0,3.80228426873684,63.51,18.6062870025635,54.2525950241089,-739.863679201603,-2259.12549101114,0.561937415897846,0.840342187732458,0.587146934494376
"BE24_T_7_Pamajo","be24",1,"Parus major","Great Tit","Pamajo",91.3027011603117,8.68826926283538,71.34,19.2444637298584,59.9179975128174,-747.947974348068,-1806.42959686279,0.53704636894865,0.816507812589407,0.609432532340288
"BE24_T_7_Stvulg","be24",2,"Sturnus vulgaris","Common Starling","Stvulg",172.850118368864,25.9209303236008,40.62,19.852502822876,52.0518504714966,-1017.29256276906,-48.2327637505531,0.36550642631657,0.715901562869549,0.483049921952188
"BE24_T_7_Syatri","be24",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",85.7537756534293,52.618877838999,13.86,21.7216115951538,48.4696544265747,-753.850495125055,1144.30855709076,0.194591404692619,0.601121874973178,0.446671868152916
"BE24_T_7_Tumeru","be24",2,"Turdus merula","Common Blackbird","Tumeru",7.59019434871152,13.6991351756454,66.38,18.6062870025635,54.7884393692017,-1223.39095629901,-918.09900598526,0.48397645744737,0.773564061224461,0.51094039272517
"BE24_T_8_Cocorn","be24",2,"Corvus corone","Hooded Crow","Cocorn",48.3707026168704,82.7702959442139,0.56,20.7483234405518,63.3290567779541,201.410162632465,2409.50743423462,0.0441913628374459,0.502732813507318,0.452301486469805
"BE24_T_8_Copalu","be24",2,"Columba palumbus","Common Wood Pigeon","Copalu",0,4.18805393517017,53.56,19.852502822876,54.1991119766235,-692.63192469269,-1691.24917320311,0.52568440310657,0.808871874213219,0.58777681093663
"BE24_T_8_Pacaer","be24",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",162.165932163596,45.9815277457237,5.35,19.7280332565308,48.4058422851562,-72.5626535773277,530.701616055071,0.276245850076666,0.654745312333107,0.423313294611871
"BE24_T_8_Pamajo","be24",1,"Parus major","Great Tit","Pamajo",53.3265699595213,46.3855585101247,27.35,19.5621570587158,60.3371811294556,841.827352055311,397.703415817171,0.262251774736906,0.632189062982798,0.402707271333784
"BE24_T_8_Stvulg","be24",1,"Sturnus vulgaris","Common Starling","Stvulg",217.867632798851,64.7968818950653,7.48,21.5341920852661,47.3835057830811,-561.445107054114,1730.81082446098,0.147486852168804,0.574876562952995,0.364955497123301
"BE24_T_8_Syatri","be24",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0,4.18805393517017,53.56,19.852502822876,54.1991119766235,-692.63192469269,-1691.24917320311,0.52568440310657,0.808871874213219,0.58777681093663
"BE24_T_8_Tumeru","be24",2,"Turdus merula","Common Blackbird","Tumeru",7.59019434871152,13.6991351756454,66.38,18.6062870025635,54.7884393692017,-1223.39095629901,-918.09900598526,0.48397645744737,0.773564061224461,0.51094039272517
"BE24_T_9_Cocorn","be24",1,"Corvus corone","Hooded Crow","Cocorn",197.431701984257,60.6376372909546,10.55,21.5341920852661,49.2704556655884,360.277653364893,1758.14980413795,0.144661496407934,0.562582811489701,0.382628299482167
"BE24_T_9_Copalu","be24",2,"Columba palumbus","Common Wood Pigeon","Copalu",217.867632798851,64.7968818950653,7.48,21.5341920852661,47.3835057830811,-561.445107054114,1730.81082446098,0.147486852168804,0.574876562952995,0.364955497123301
"BE24_T_9_Pacaer","be24",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",103.114736417308,35.0338285827637,20.55,18.9059886932373,52.1534967041016,-181.386297046542,25.860703895092,0.338996555926278,0.692840625792742,0.487170314490795
"BE24_T_9_Pamajo","be24",1,"Parus major","Great Tit","Pamajo",28.9121585977264,84.587729228586,7.05,19.5621570587158,56.3308764266968,89.9381787896156,2520.33830133915,0.0288488640762807,0.48806406378746,0.475242988951504
"BE24_T_9_Stvulg","be24",1,"Sturnus vulgaris","Common Starling","Stvulg",244.307416815311,80.9573925971985,4.24,23.7051689147949,55.5730016326904,-872.51453964293,2598.71380714417,0.0426955700891267,0.495996875092387,0.507554769143462
"BE24_T_9_Tumeru","be24",2,"Turdus merula","Common Blackbird","Tumeru",0.355403214693069,8.71767442464829,60.88,18.6062870025635,54.6987773895264,-936.635822024345,-1281.3210397625,0.510851000193506,0.804443750828505,0.586445755809545
"BE25_T_10_Chchlo","be25",2,"Chloris chloris","European greenfinch","Chchlo",33.6834578178823,47.0209668636322,15.3,13.3696002960205,57.432594833374,616.162362871766,-381.594561424255,0.329876081626862,0.688040626645088,0.542211766019464
"BE25_T_10_Copalu","be25",2,"Columba palumbus","Common Wood Pigeon","Copalu",27.8199354750104,47.5916975307465,10.11,11.4623767662048,55.8077777862549,736.06712377429,-611.052138755321,0.352208930712513,0.698595311045647,0.574181312955916
"BE25_T_10_Pacaer","be25",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",91.4671750320122,44.5973245096207,9.3,19.3631959915161,68.2846069717407,685.839381605387,442.30932703495,0.251107638537069,0.626889063864946,0.500569275952876
"BE25_T_10_Pamajo","be25",2,"Parus major","Great Tit","Pamajo",57.8692161757499,40.6975676110387,15.08,14.8896703720093,56.2163840484619,93.4606438398361,-288.861593289226,0.345586747888665,0.696179688647389,0.425274299830198
"BE25_T_10_Syatri","be25",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",18.0306069538929,17.4547357569635,56.06,13.3696002960205,57.1888501739502,-74.3502457580343,-2003.1359586966,0.52323420163244,0.810617188364267,0.675456877425313
"BE25_T_10_Tumeru","be25",2,"Turdus merula","Common Blackbird","Tumeru",39.2876642188057,20.0174582672119,46.47,13.3696002960205,59.9602575683594,-142.940247198343,-1284.31750056267,0.467416340596974,0.776221875995398,0.646352941840887
"BE25_T_11_Chchlo","be25",2,"Chloris chloris","European greenfinch","Chchlo",22.4676315300167,7.85586580470204,65.38,13.3696002960205,58.4723474884033,-333.784184698015,-2232.54161277056,0.556930334139615,0.828570310920477,0.5875840979442
"BE25_T_11_Pacaer","be25",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",100.880200664513,37.3395895206928,12.28,14.8565235137939,56.6276033401489,260.883806127906,-136.261152623892,0.319719212096097,0.674484374970198,0.428965838626027
"BE25_T_11_Pamajo","be25",2,"Parus major","Great Tit","Pamajo",70.0380208473653,46.3551062822342,12.36,14.8896703720093,55.1047063446045,174.521271063089,24.2740131342411,0.299915104440079,0.666060937494039,0.385053458884358
"BE25_T_11_Tumeru","be25",3,"Turdus merula","Common Blackbird","Tumeru",22.4676315300167,7.85586580470204,65.38,13.3696002960205,58.4723474884033,-333.784184698015,-2232.54161277056,0.556930334139615,0.828570310920477,0.5875840979442
"BE25_T_12_Chchlo","be25",2,"Chloris chloris","European greenfinch","Chchlo",39.2876642188057,20.0174582672119,46.47,13.3696002960205,59.9602575683594,-142.940247198343,-1284.31750056267,0.467416340596974,0.776221875995398,0.646352941840887
